14.280430
14.35455
14.264317
14.360996
14.244981
14.293321
14.335215
14.338437
14.241757
14.296543
14.34166
14.348105
14.254648
14.335215
14.325547
14.315879
14.270761
14.360996
14.306211
14.383554
14.235312
14.370664
14.331992
14.344883
14.257871
14.254648
14.338437
14.309434
14.238535
14.34166
